tau1,tau2,tau3,tau4,tau5,tau6
-1.7648460470809368e-10,0.0,-1.4210854715202004e-14,5.920264278813647e-14,-6.572520305780927e-14,2.544839339257976e-15
1.0371081771154422e-10,-1.4210854715202004e-14,0.0,-7.588374373312945e-14,7.682743330406083e-14,-5.461126342809486e-16
6.441780442401068e-11,0.0,-7.105427357601002e-15,-6.000755448098971e-14,4.929390229335695e-14,-1.9844152363002188e-15
-6.708944511046866e-11,-1.4210854715202004e-14,-2.1316282072803006e-14,-9.71445146547012e-15,-2.398081733190338e-14,-3.191891195797325e-16
2.0111912135689636e-10,-1.4210854715202004e-14,-7.105427357601002e-15,2.8477220581635265e-14,7.505107646466058e-14,-1.0512424264419451e-15
3.837641315840301e-11,-1.4210854715202004e-14,2.1316282072803006e-14,3.7192471324942744e-15,2.4424906541753444e-14,-2.6528258756375322e-15
1.0229328495370282e-10,2.842170943040401e-14,-2.1316282072803006e-14,3.219646771412954e-14,-1.7053025658242404e-13,1.061867607732303e-15
-9.883649454422994e-12,1.4210854715202004e-14,-7.105427357601002e-15,-2.353672812205332e-14,1.8607337892717624e-13,2.2408290500930406e-15
-1.2676792948695947e-10,2.842170943040401e-14,0.0,-3.985700658404312e-14,2.69562150378988e-13,5.642188105614565e-16
-9.627854069549358e-12,2.1316282072803006e-14,-2.1316282072803006e-14,-2.3425705819590803e-14,1.354472090042691e-13,-2.1545265571631944e-15
-4.179412371740909e-11,-4.263256414560601e-14,7.105427357601002e-15,-6.5503158452884236e-15,3.552713678800501e-15,3.3393426912553537e-16
8.774492243901477e-11,-1.4210854715202004e-14,1.4210854715202004e-14,-7.216449660063518e-15,9.459100169806334e-14,-3.3857465442377332e-15
-3.285549610154703e-11,-2.1316282072803006e-14,-7.105427357601002e-15,6.328271240363392e-15,-3.68594044175552e-14,1.3537348325654008e-15
4.970246436641901e-12,-2.1316282072803006e-14,-7.105427357601002e-15,6.8833827526759706e-15,-1.0347278589506459e-13,1.1600963245594897e-16
-4.099831585335778e-11,-7.105427357601002e-15,-2.1316282072803006e-14,9.769962616701378e-15,-6.972200594645983e-14,-4.929108336770849e-15
-2.1749002598880907e-10,-1.4210854715202004e-14,1.4210854715202004e-14,-4.551914400963142e-15,1.7763568394002505e-15,-3.5581346896629285e-15
-6.716049938404467e-11,0.0,0.0,-1.509903313490213e-14,6.350475700855895e-14,-7.818181865792972e-16
4.511946372076636e-13,-1.4210854715202004e-14,-1.4210854715202004e-14,-5.440092820663267e-15,-4.796163466380676e-14,7.436542701078075e-16
1.6328982610502862e-10,-7.105427357601002e-15,7.105427357601002e-15,-1.84297022087776e-14,9.681144774731365e-14,1.8306753682417742e-15
-2.8634872251132037e-12,0.0,7.105427357601002e-15,1.4099832412739488e-14,3.241851231905457e-14,1.2199442844806896e-15
-4.3968384488835e-11,7.105427357601002e-15,-7.105427357601002e-15,2.220446049250313e-16,1.4210854715202004e-14,1.7520707107365752e-16
-8.325429234901094e-11,7.105427357601002e-15,-7.105427357601002e-15,3.4416913763379853e-15,-4.3076653355456074e-14,9.432558900623889e-17
-2.0730084315800923e-10,1.4210854715202004e-14,7.105427357601002e-15,2.886579864025407e-15,-4.440892098500626e-16,1.6566609195578508e-16
1.7212542502420547e-10,2.1316282072803006e-14,-2.1316282072803006e-14,8.881784197001252e-15,-4.6629367034256575e-14,-9.378348791999613e-16
4.1453063204244245e-11,7.105427357601002e-15,-1.4210854715202004e-14,-2.3314683517128287e-15,-8.881784197001252e-16,-9.302454639925628e-17
-1.0619061185934697e-11,-1.4921397450962104e-13,9.947598300641403e-14,3.3573144264664734e-13,-1.199040866595169e-14,9.58434720477186e-16
1.0174971976084635e-10,-1.2079226507921703e-13,1.2789769243681803e-13,3.161915174132446e-13,-1.4432899320127035e-14,1.536748159280954e-15
-1.6261481050605653e-10,-7.815970093361102e-14,9.237055564881302e-14,1.3455903058456897e-13,-6.439293542825908e-15,1.1937065919065404e-15
-5.2310156206658576e-11,-1.5631940186722204e-13,1.8474111129762605e-13,1.3289369604763124e-13,-5.551115123125783e-15,3.745701665502921e-15
-2.3348434297076892e-11,5.684341886080802e-14,-4.973799150320701e-14,-4.929390229335695e-14,2.4424906541753444e-15,-2.211772431870429e-16
-2.5725199748194427e-11,1.2079226507921703e-13,-9.237055564881302e-14,-4.340972026284362e-14,2.4424906541753444e-15,-1.973247953923618e-15
-6.517097972391639e-11,9.166001291305292e-13,-9.308109838457312e-13,3.347322419244847e-13,2.020605904817785e-14,-1.0691100782445062e-14
-1.3383427699409367e-10,3.552713678800501e-14,-5.684341886080802e-14,-7.538414337204813e-14,-4.6629367034256575e-15,6.045511313779173e-16
1.4367174117069226e-10,4.085620730620576e-13,-4.405364961712621e-13,-3.5837999234900053e-13,1.9984014443252818e-14,-4.783066304137051e-15
1.1603162874962436e-11,-9.592326932761353e-14,1.0658141036401503e-13,6.602496327445806e-13,-6.050715484207103e-15,1.7997756063259374e-15
3.964828465541359e-12,-9.592326932761353e-14,9.237055564881302e-14,7.27085058827015e-13,-5.384581669432009e-15,4.028027911218146e-15
4.2515324594205595e-11,4.973799150320701e-14,-8.526512829121202e-14,-5.618838727627917e-13,3.7192471324942744e-15,-2.469812548921979e-15
7.02105040772949e-11,-1.7763568394002505e-14,2.1316282072803006e-14,1.0602629885170245e-13,-8.881784197001252e-16,-2.675810961694225e-16
6.468070523624192e-11,7.460698725481052e-14,-9.947598300641403e-14,-4.354294702579864e-13,4.440892098500626e-15,-2.4537663567691936e-15
-7.59250440296455e-11,-1.6697754290362354e-13,2.4868995751603507e-13,1.1024514634527804e-12,-1.2878587085651816e-14,6.989200884710556e-15
-1.085425083147129e-10,7.105427357601002e-14,-1.1368683772161603e-13,7.638334409421077e-14,5.329070518200751e-15,-2.643718577388654e-15
-1.0193090815846517e-10,8.881784197001252e-14,-1.5631940186722204e-13,9.481304630298837e-14,6.661338147750939e-15,-5.207206194013381e-15
3.410960403016361e-11,-5.3290705182007514e-14,6.394884621840902e-14,-5.806466418789569e-14,-3.552713678800501e-15,3.5197539327569416e-15
-2.710009994189022e-11,4.263256414560601e-14,-8.526512829121202e-14,5.240252676230739e-14,2.9976021664879227e-15,-2.2100377083944522e-15
-3.631761558153812e-11,-7.105427357601002e-15,4.973799150320701e-14,-3.963496197911809e-14,-2.4424906541753444e-15,6.912873051767576e-16
-3.644373691713554e-11,9.059419880941277e-14,-1.9184653865522705e-13,1.8285373215576328e-13,8.770761894538737e-15,-3.2161773244610004e-15
2.241584695639176e-11,1.9539925233402755e-14,-1.4210854715202004e-14,1.0547118733938987e-14,6.661338147750939e-16,-8.933825901280557e-16
4.239453232912638e-11,-1.4210854715202004e-14,7.105427357601002e-14,-1.5432100042289676e-13,-3.3306690738754696e-15,2.5422372540440108e-15
-1.1372947028576164e-10,7.105427357601002e-15,-7.105427357601002e-15,-1.4765966227514582e-14,0.0,2.480654570646834e-16
-3.0517810500896303e-12,-5.329070518200751e-15,-7.105427357601002e-15,4.9960036108132044e-15,1.1102230246251565e-16,-4.414871246360974e-16
9.956835356206284e-11,1.7763568394002505e-15,-7.105427357601002e-15,4.884981308350689e-15,1.1102230246251565e-16,-9.992007221626409e-16
-1.1054268611587759e-11,1.0658141036401503e-14,-7.105427357601002e-15,-1.1657341758564144e-14,0.0,-4.0332320816460765e-16
1.7184476064358023e-11,-1.0658141036401503e-14,7.105427357601002e-15,1.3655743202889425e-14,0.0,-2.0903417885520525e-16
-6.74145184120789e-11,-9.769962616701378e-15,7.105427357601002e-15,-1.865174681370263e-14,1.1102230246251565e-16,1.48318857196017e-16
-1.4444268003899197e-10,1.509903313490213e-14,7.105427357601002e-15,1.2545520178264269e-14,0.0,-1.8648277366750676e-16
-2.3862689602083265e-11,0.0,-2.842170943040401e-14,-6.827871601444713e-14,2.220446049250313e-16,1.1761425167122752e-15
1.0799361405133823e-10,-3.552713678800501e-15,0.0,2.220446049250313e-16,2.220446049250313e-16,-3.95516952522712e-16
1.0525624816182244e-10,-4.440892098500626e-15,-7.105427357601002e-15,-1.5987211554602254e-14,4.440892098500626e-16,4.718447854656915e-16
-4.53912463171946e-11,-6.217248937900877e-15,7.105427357601002e-15,6.5503158452884236e-15,8.881784197001252e-16,2.229119666630197e-16
-1.851407915864911e-11,-3.907985046680551e-14,1.4210854715202004e-14,-3.1086244689504383e-15,4.440892098500626e-16,1.700029006457271e-16
3.836397866052721e-11,-2.842170943040401e-14,1.4210854715202004e-14,2.19824158875781e-14,4.440892098500626e-16,-1.0148132334464322e-16
8.842704346534447e-12,-5.861977570020827e-14,0.0,-4.6629367034256575e-15,0.0,-3.8163916471489756e-17
3.26032534303522e-11,5.861977570020827e-14,-2.1316282072803006e-14,3.164135620181696e-15,-8.881784197001252e-16,1.222980050563649e-16
1.8674839452614833e-11,-3.552713678800501e-14,1.4210854715202004e-14,5.051514762044462e-14,1.127986593019159e-13,4.2674197509029455e-16
-3.764100142689131e-11,2.4868995751603507e-14,7.105427357601002e-15,-1.6264767310758543e-14,-3.2862601528904634e-14,-3.859759734048396e-16
-3.006839222052804e-11,-4.440892098500626e-14,7.105427357601002e-15,-2.1649348980190553e-15,1.3322676295501878e-14,-4.98732999343332e-16
7.934630730233039e-11,3.552713678800501e-15,-1.4210854715202004e-14,3.2085445411667024e-14,7.771561172376096e-14,5.9761223747401e-16
-8.86428708213316e-11,-2.842170943040401e-14,4.973799150320701e-14,1.0380585280245214e-14,2.6201263381153694e-14,-4.2500725161431774e-17
2.7893243270682433e-11,1.4210854715202004e-14,1.4210854715202004e-14,-9.992007221626409e-15,-7.549516567451064e-15,5.204170427930421e-17
-1.0158540675320182e-11,7.105427357601002e-15,7.105427357601002e-15,-1.509903313490213e-14,-2.353672812205332e-14,2.2551405187698492e-17
6.973532862275533e-11,-4.263256414560601e-14,2.1316282072803006e-14,-1.1102230246251565e-16,1.3322676295501878e-15,-3.2699537522162814e-16
-1.674571592502616e-11,-1.0658141036401503e-14,0.0,8.215650382226158e-15,5.329070518200751e-15,2.6020852139652106e-18
-4.2300829505848014e-11,3.552713678800501e-15,1.4210854715202004e-14,3.1530333899354446e-14,6.261657858885883e-14,1.2663481374630692e-16
-3.9541259155839725e-11,-4.263256414560601e-14,4.263256414560601e-14,-2.3314683517128287e-14,-6.927791673660977e-14,-2.168404344971009e-17
2.4848123558740554e-11,4.263256414560601e-14,-2.1316282072803006e-14,9.325873406851315e-15,2.930988785010413e-14,2.168404344971009e-17
-1.3176570945461208e-11,-2.842170943040401e-14,0.0,1.7763568394002505e-15,1.7763568394002505e-15,3.0617869350990645e-16
1.1567280466806551e-10,-5.684341886080802e-14,7.105427357601002e-15,7.882583474838611e-15,1.1102230246251565e-14,-2.8857125022874186e-15
1.9837020914792447e-11,1.4210854715202004e-14,-1.4210854715202004e-14,2.6645352591003757e-14,3.730349362740526e-14,1.3877787807814457e-17
-3.0317970356463775e-11,1.7763568394002505e-14,7.105427357601002e-15,3.9968028886505635e-15,1.8207657603852567e-14,-6.071532165918825e-18
3.542610649276412e-11,1.0658141036401503e-14,-7.105427357601002e-15,-3.419486915845482e-14,-5.417888360170764e-14,8.500145032286355e-17
-5.2242654646761366e-11,-4.973799150320701e-14,0.0,-2.886579864025407e-15,1.7763568394002505e-15,9.540979117872439e-18
1.1152412326964622e-11,4.618527782440651e-14,1.4210854715202004e-14,1.1102230246251565e-16,-1.5987211554602254e-14,-3.148523108897905e-16
-1.3707257551232033e-10,-2.4868995751603507e-14,0.0,6.661338147750939e-16,-1.1102230246251565e-14,-4.163336342344337e-17
2.5780266810215835e-11,7.105427357601002e-15,-7.105427357601002e-15,0.0,-1.0658141036401503e-14,-6.071532165918825e-18
9.291301061864488e-11,-3.552713678800501e-15,1.4210854715202004e-14,-8.881784197001252e-16,6.661338147750939e-15,-1.3704315460216776e-16
5.214217946303279e-11,3.552713678800501e-14,0.0,-3.3306690738754696e-16,4.440892098500626e-15,1.3964523981613297e-16
-2.1584622977854906e-11,4.263256414560601e-14,-1.4210854715202004e-14,1.1102230246251565e-16,-2.220446049250313e-15,-9.540979117872439e-17
-1.1810497024811184e-10,-7.105427357601002e-15,-7.105427357601002e-15,-4.440892098500626e-16,-8.43769498715119e-15,-3.946495907847236e-16
6.579770062131729e-11,-2.1316282072803006e-14,1.4210854715202004e-14,3.3306690738754696e-16,-3.552713678800501e-15,-2.888314587501384e-16
6.947697972492506e-11,1.4210854715202004e-14,0.0,-3.3306690738754696e-16,-1.7763568394002505e-15,4.336808689942018e-18
1.478617228656276e-10,-1.4210854715202004e-14,1.4210854715202004e-14,1.1102230246251565e-16,1.1546319456101628e-14,-1.1102230246251565e-16
-3.008560067740973e-11,1.4210854715202004e-14,-7.105427357601002e-15,3.3306690738754696e-16,2.6645352591003757e-15,-2.3245294578089215e-16
8.66753335770909e-11,7.105427357601002e-15,-7.105427357601002e-15,2.220446049250313e-16,4.440892098500626e-16,1.9949319973733282e-17
-1.198241506017439e-11,0.0,7.105427357601002e-15,2.220446049250313e-16,-4.440892098500626e-16,3.0704605524789486e-16
-1.1054579474034654e-10,4.263256414560601e-14,-2.1316282072803006e-14,1.1102230246251565e-16,1.7763568394002505e-15,4.683753385137379e-17
5.745581788119125e-11,-1.4210854715202004e-14,-7.105427357601002e-15,-1.1102230246251565e-16,-1.7763568394002505e-15,-3.8337388819087437e-16
-1.331129650949947e-10,-7.105427357601002e-15,2.1316282072803006e-14,1.1102230246251565e-16,-8.881784197001252e-16,-4.2674197509029455e-16
3.668043646598562e-11,7.105427357601002e-15,7.105427357601002e-15,-5.551115123125783e-17,-2.6645352591003757e-15,-1.0651202142497596e-15
-1.8301582471735856e-11,0.0,1.4210854715202004e-14,0.0,-4.884981308350689e-15,-2.983724378680108e-16
1.0832379437886175e-10,-2.1316282072803006e-14,-7.105427357601002e-15,-2.7755575615628914e-17,2.3092638912203256e-14,9.62771529167128e-16
-2.01672567534672e-11,0.0,0.0,-1.3877787807814457e-17,-7.993605777301127e-15,-2.5153490401663703e-16
-5.055122986874494e-12,-7.105427357601002e-15,0.0,1.5265566588595902e-16,-6.661338147750939e-15,9.558326352632207e-16
3.1175506620684246e-11,-1.4210854715202004e-14,-1.4210854715202004e-14,-4.163336342344337e-16,-2.220446049250313e-15,2.3071822230491534e-15
3.5112024399097663e-11,2.842170943040401e-14,-7.105427357601002e-15,-2.220446049250313e-16,4.440892098500626e-16,-5.741934705483231e-16
7.90973397890582e-11,3.552713678800501e-14,7.105427357601002e-15,2.7755575615628914e-17,-1.3322676295501878e-15,-1.231653667943533e-16
-1.0991890730949194e-10,-7.105427357601002e-15,-2.1316282072803006e-14,-4.579669976578771e-16,-2.6645352591003757e-15,1.6479873021779667e-16
-3.868014242236484e-11,0.0,7.105427357601002e-15,-2.0816681711721685e-16,-1.7319479184152442e-14,1.2871648191747909e-15
-1.513233427452576e-10,1.4210854715202004e-14,7.105427357601002e-15,4.163336342344337e-17,8.881784197001252e-16,-7.37257477290143e-16
-4.0824177371945325e-11,1.4210854715202004e-14,-2.842170943040401e-14,-3.608224830031759e-16,-8.881784197001252e-15,2.463307335887066e-16
-3.077671451023889e-11,-7.105427357601002e-15,0.0,-1.6653345369377348e-16,-2.6645352591003757e-15,4.49293380277993e-16
-4.685546395322149e-11,0.0,7.105427357601002e-15,5.551115123125783e-17,3.1086244689504383e-15,-4.562322741819003e-16
-4.676084519594781e-11,-7.105427357601002e-15,2.1316282072803006e-14,-2.7755575615628914e-17,-2.220446049250313e-15,-1.106753577673203e-15
5.531071434194956e-11,4.263256414560601e-14,-2.1316282072803006e-14,2.7755575615628914e-17,2.6645352591003757e-15,-5.915407053080912e-16
-1.5733081504265556e-11,-2.842170943040401e-14,7.105427357601002e-15,5.273559366969494e-16,-4.440892098500626e-15,4.3368086899420177e-16
-8.88414342092858e-12,-1.4210854715202004e-14,0.0,-4.996003610813204e-16,1.3322676295501878e-15,1.3374717999781183e-15
-3.030373174617296e-11,1.4210854715202004e-14,-4.263256414560601e-14,9.381384558082573e-15,2.220446049250313e-15,4.891920202254596e-16
-6.625624354716919e-11,7.105427357601002e-15,-2.1316282072803006e-14,6.439293542825908e-15,9.769962616701378e-15,5.30825383648903e-16
7.384955841294172e-11,6.394884621840902e-14,7.105427357601002e-15,4.160560784782774e-14,2.3003821070233244e-13,-1.412064909445121e-15
-1.0620088142232476e-10,0.0,7.105427357601002e-15,-1.4210854715202004e-14,-1.3367085216486885e-13,1.7156415177410622e-15
6.011158237839709e-11,-1.4210854715202004e-14,-2.1316282072803006e-14,-6.078471059822732e-14,-3.1308289294429414e-13,1.7104373473131318e-15
-2.1707635688983373e-12,2.842170943040401e-14,-7.105427357601002e-15,3.086420008457935e-14,1.6697754290362354e-13,-1.7416623698807143e-15
8.752554236934884e-12,3.552713678800501e-14,0.0,2.1316282072803006e-14,4.263256414560601e-14,-8.257283745649602e-16
-6.128125784599092e-12,-7.105427357601002e-15,-1.4210854715202004e-14,-1.2212453270876722e-14,6.794564910705958e-14,1.2177758801357186e-15
-1.1334727600953443e-10,-7.105427357601002e-15,1.4210854715202004e-14,-1.2212453270876722e-15,-1.1546319456101628e-14,-1.474514954580286e-16
-6.624262249843582e-11,-2.1316282072803006e-14,7.105427357601002e-15,1.509903313490213e-14,-8.215650382226158e-14,-1.951563910473908e-15
-4.1221415170156206e-11,-1.4210854715202004e-14,-1.4210854715202004e-14,5.218048215738236e-15,-3.1530333899354446e-14,1.0096090630185017e-15
-1.42270084602103e-11,-4.973799150320701e-14,2.842170943040401e-14,-6.661338147750939e-16,-8.881784197001252e-15,1.3010426069826053e-16
-3.071110032948354e-11,-4.973799150320701e-14,-7.105427357601002e-15,8.326672684688674e-16,-1.5987211554602254e-14,-2.7564756033271465e-15
-1.3491330275172686e-10,-1.4210854715202004e-14,0.0,6.2727600891321345e-15,-1.554312234475219e-14,-4.331604519514087e-15
9.611933471376233e-11,-2.842170943040401e-14,-2.1316282072803006e-14,-9.43689570931383e-16,-1.7319479184152442e-14,-4.0245584642661925e-16
-1.679900663020817e-11,2.1316282072803006e-14,7.105427357601002e-15,1.3655743202889425e-14,-9.636735853746359e-14,2.2551405187698492e-17
-4.5074166621361655e-11,2.842170943040401e-14,-7.105427357601002e-15,1.3433698597964394e-14,-4.085620730620576e-14,4.1858877475320355e-15
-2.5918378554479204e-11,-7.105427357601002e-15,0.0,1.049160758270773e-14,-7.682743330406083e-14,-7.962380754733545e-16
6.405143082588438e-11,0.0,-7.105427357601002e-15,5.2735593669694936e-15,-6.261657858885883e-14,2.445960101127298e-16
6.056932733145004e-12,1.4210854715202004e-14,7.105427357601002e-15,1.4710455076283324e-14,-3.5083047578154947e-14,2.2429974544380116e-15
-1.311750708055115e-11,-2.842170943040401e-14,-2.1316282072803006e-14,-9.2148511043888e-15,4.04121180963557e-14,4.3021142204224816e-16
-2.4767077277942917e-11,2.842170943040401e-14,7.105427357601002e-15,-2.042810365310288e-14,7.949196856316121e-14,-1.5386997231914279e-15
7.147438196852818e-11,-1.4210854715202004e-14,-7.105427357601002e-15,-4.884981308350689e-15,-1.0658141036401503e-14,-2.4702462297909733e-15
1.534121718549386e-10,-7.105427357601002e-15,0.0,3.3306690738754696e-15,-3.375077994860476e-14,2.400857290751901e-15
-5.347500220409529e-11,-1.4210854715202004e-14,-2.1316282072803006e-14,4.440892098500626e-16,-5.329070518200751e-15,3.0878077872387166e-16
7.114264732877018e-11,-7.105427357601002e-15,2.1316282072803006e-14,-9.103828801926284e-15,1.865174681370263e-14,-4.388850394221322e-15
3.983458007894569e-11,7.105427357601002e-15,-2.842170943040401e-14,-2.220446049250313e-15,3.9968028886505635e-15,1.2836953722228372e-15
-8.468425960472814e-11,-2.1316282072803006e-14,-7.105427357601002e-15,-4.551914400963142e-15,6.217248937900877e-15,9.783840404509192e-16
-6.994915757729814e-11,-3.552713678800501e-14,1.4210854715202004e-14,9.603429163007604e-15,-2.2648549702353193e-14,-2.040034807748725e-15
-4.516431673096122e-11,3.552713678800501e-15,7.105427357601002e-15,1.7486012637846216e-14,-5.861977570020827e-14,1.0061396160665481e-16
1.241957647835079e-10,0.0,3.552713678800501e-14,2.7755575615628914e-16,-2.531308496145357e-14,-2.8102520310824275e-16
-2.4910740137329412e-11,7.105427357601002e-15,2.1316282072803006e-14,-9.992007221626409e-16,1.7763568394002505e-15,1.016547956922409e-15
-2.3502533252894864e-11,-1.4210854715202004e-14,-1.4210854715202004e-14,0.0,8.43769498715119e-15,-2.498001805406602e-16
-1.3737189163975927e-10,1.7763568394002505e-14,1.4210854715202004e-14,2.609024107869118e-15,-7.105427357601002e-15,2.213507155346406e-15
1.018096718041761e-10,-3.552713678800501e-15,7.105427357601002e-15,3.0531133177191805e-15,8.881784197001252e-16,-2.2690183065776637e-15
1.516964331926829e-11,-1.0658141036401503e-14,0.0,-8.992806499463768e-15,-1.021405182655144e-14,-5.551115123125783e-16
-8.132872153510107e-11,2.1316282072803006e-14,-2.842170943040401e-14,1.3766765505351941e-14,-3.952393967665557e-14,9.367506770274758e-16
-7.475398078327089e-11,3.907985046680551e-14,7.105427357601002e-15,-1.0769163338864018e-14,1.4210854715202004e-14,7.28583859910259e-17
1.2712053631958042e-11,-1.7763568394002505e-14,0.0,-1.1657341758564144e-14,1.509903313490213e-14,3.400058012914542e-16
-4.9740656038466113e-11,-1.0658141036401503e-14,0.0,-2.942091015256665e-15,4.707345624410664e-14,-2.2620794126737565e-15
3.7271963293505905e-11,1.4210854715202004e-14,-1.4210854715202004e-14,-9.992007221626409e-16,1.865174681370263e-14,2.55351295663786e-15
8.646416915780719e-13,-1.7763568394002505e-14,0.0,-7.327471962526033e-15,4.263256414560601e-14,-3.923944502659538e-15
-5.217914988975281e-11,-7.105427357601002e-15,7.105427357601002e-15,4.9960036108132044e-15,-1.092459456231154e-13,-2.185751579730777e-15
4.04209998805527e-11,0.0,7.105427357601002e-15,0.0,-4.618527782440651e-14,-6.591949208711867e-16
1.2039524932561108e-10,-7.105427357601002e-15,-7.105427357601002e-15,7.993605777301127e-15,-2.5757174171303632e-14,6.869504964868156e-16
-2.0911095077735808e-10,1.4210854715202004e-14,-1.4210854715202004e-14,-9.658940314238862e-15,5.684341886080802e-14,-1.56472057533108e-15
-9.948841750428983e-11,0.0,7.105427357601002e-15,2.9976021664879227e-15,3.2862601528904634e-14,1.734723475976807e-17
6.187939050050772e-11,0.0,7.105427357601002e-15,-4.9960036108132044e-15,1.7763568394002505e-15,2.149322386735264e-15
9.172396175927133e-11,2.1316282072803006e-14,-4.973799150320701e-14,1.1546319456101628e-14,-5.3290705182007514e-14,1.2663481374630692e-16
3.0819791163594346e-12,0.0,0.0,-1.3100631690576847e-14,4.085620730620576e-14,1.9463597400459776e-15
9.870682049495372e-11,-1.0658141036401503e-14,7.105427357601002e-15,-6.661338147750939e-15,2.042810365310288e-14,-1.9723805921856297e-15
-6.052758294572413e-11,1.4210854715202004e-14,0.0,-1.865174681370263e-14,6.572520305780927e-14,-3.479855292809475e-15
-1.5150547483244736e-11,3.552713678800501e-14,-7.105427357601002e-15,1.837419105754634e-14,-4.3520742565306136e-14,-4.137315490204685e-15
1.2644285618534923e-10,2.4868995751603507e-14,2.1316282072803006e-14,5.10702591327572e-15,-1.9095836023552692e-14,-2.157996004115148e-15
-2.1174173525650986e-11,1.4210854715202004e-14,-7.105427357601002e-15,-2.4424906541753444e-15,7.993605777301127e-15,-1.9376861226660935e-15
-9.270006984252177e-11,-2.1316282072803006e-14,0.0,2.720601521843946e-13,-1.2878587085651816e-14,3.3029134982598407e-15
2.97823987693846e-11,1.7763568394002505e-14,-7.105427357601002e-15,1.8118839761882555e-13,-1.1102230246251565e-14,-1.259409243559162e-15
-1.453592801681225e-11,-3.552713678800501e-15,-1.4210854715202004e-14,1.6653345369377348e-15,-2.220446049250313e-15,-2.789435349370706e-15
-8.035172527343093e-11,0.0,0.0,-2.1382895454280515e-13,1.2434497875801753e-14,3.013214677771714e-15
7.16422476898515e-11,7.105427357601002e-15,-7.105427357601002e-15,3.4533487180965494e-13,-1.9095836023552692e-14,-3.566591466608315e-15
-1.531610394067684e-10,-1.0658141036401503e-14,0.0,1.1984857550828565e-13,1.1723955140041653e-13,-1.790234627208065e-15
6.372324889980518e-11,-1.7763568394002505e-15,7.105427357601002e-15,8.415490526658687e-14,9.14823772291129e-14,-4.093947403305265e-15
-6.94653223831665e-11,1.7763568394002505e-15,1.4210854715202004e-14,5.812017533912694e-14,3.9968028886505635e-14,-1.106753577673203e-15
4.61071181234729e-11,0.0,-1.4210854715202004e-14,-1.942890293094024e-14,-1.0969003483296547e-13,2.4077961846558082e-15
-5.5775828400328464e-11,1.2434497875801753e-14,-7.105427357601002e-15,-8.326672684688674e-15,-7.638334409421077e-14,-5.152128723651117e-16
-1.0314238352293614e-10,7.105427357601002e-15,0.0,1.2434497875801753e-14,3.597122599785507e-14,2.598615767013257e-15
7.949374492000061e-11,1.1546319456101628e-14,0.0,-1.765254609153999e-14,-2.473576898864849e-13,-2.8397423301740332e-15
9.485745522397337e-13,2.220446049250313e-14,-7.105427357601002e-15,-9.325873406851315e-15,-2.609024107869118e-14,1.0477729794899915e-15
2.5650592760939617e-11,5.5067062021407764e-14,-1.4210854715202004e-14,5.1514348342607263e-14,3.878009025015672e-13,-1.3287981825982342e-15
3.220179678464774e-11,-2.7533531010703882e-14,1.4210854715202004e-14,9.2148511043888e-15,5.81756864903582e-14,-1.1102230246251565e-16
-1.092104184863274e-11,-3.9968028886505635e-14,0.0,4.18554080283684e-14,3.561595462997502e-13,-6.245004513516506e-16
-9.523759558760503e-11,1.4210854715202004e-14,1.4210854715202004e-14,1.9984014443252818e-14,1.851852005074761e-13,-2.0088097851811426e-15
-1.0615330836571957e-10,-4.440892098500626e-14,2.1316282072803006e-14,-6.994405055138486e-15,-1.6897594434794883e-13,6.1825544683813405e-15
9.770140252385318e-11,-2.1316282072803006e-14,0.0,-1.0436096431476471e-14,-5.795364188543317e-14,-1.7486012637846216e-15
-4.070521697485674e-11,4.440892098500626e-14,-1.0800249583553523e-12,7.749356711883593e-14,4.982680934517703e-13,9.593020822151743e-16
3.951861060613737e-11,2.3092638912203256e-14,-3.907985046680551e-13,2.7200464103316335e-14,1.8784973576657649e-13,6.557254739192331e-16
-2.5528024139021e-11,1.9539925233402755e-14,-1.4210854715202004e-14,2.1094237467877974e-15,-6.8833827526759706e-15,-1.2125717097077882e-15
-1.4442136375691916e-10,3.552713678800501e-14,-5.258016244624741e-13,3.907985046680551e-14,2.5912605394751154e-13,-2.684484579074109e-15
8.115108585116104e-11,-5.3290705182007514e-14,2.8421709430404007e-13,-3.774758283725532e-15,-4.418687638008123e-14,-2.7842311789427754e-16
-1.2581580222104094e-10,-7.105427357601002e-15,-8.526512829121202e-14,-1.687538997430238e-14,2.220446049250313e-14,-1.734723475976807e-15
3.3855585002129374e-11,-3.197442310920451e-14,9.947598300641403e-13,4.718447854656915e-14,2.9820590441431705e-13,8.066464163292153e-16
2.6059154834001674e-11,3.197442310920451e-14,7.105427357601002e-15,-4.551914400963142e-15,8.659739592076221e-15,4.2327252813834093e-16
-1.8278711877428577e-11,3.552713678800501e-14,1.0942358130705543e-12,3.530509218307998e-14,3.3728575488112256e-13,-2.5821358939914774e-15
-1.9965895603490935e-10,-1.4210854715202004e-14,-9.023892744153272e-13,-4.085620730620576e-14,-2.844391389089651e-13,3.55574944488346e-15
-6.374278882503859e-11,6.394884621840902e-14,2.1316282072803006e-14,1.2212453270876722e-15,4.6629367034256575e-15,-3.885780586188048e-16
-4.119193874885241e-11,5.3290705182007514e-14,2.6290081223123707e-13,1.5654144647214707e-14,7.704947790898586e-14,1.8106176280507924e-15
